id;title;key;series;name;volume;year
2487336;W2GIS;conf/w2gis/2013;Lecture Notes in Computer Science;Web and Wireless Geographical Information Systems - 12th International Symposium, W2GIS 2013, Banff, AB, Canada, April 4-5, 2013. Proceedings;null;2013
2487354;W2GIS;conf/w2gis/2012;Lecture Notes in Computer Science;Web and Wireless Geographical Information Systems - 11th International Symposium, W2GIS 2012, Naples, Italy, April 12-13, 2012. Proceedings;null;2012
2487366;W2GIS;conf/w2gis/2014;Lecture Notes in Computer Science;Web and Wireless Geographical Information Systems - 13th International Symposium, W2GIS 2014, Seoul, South Korea, May 29-30, 2014. Proceedings;null;2014
2487382;W2GIS;conf/w2gis/2004;Lecture Notes in Computer Science;Web and Wireless Geographical Information Systems, 4th InternationalWorkshop, W2GIS 2004, Goyang, Korea, November 2004, Revised Selected Papers;null;2005
2487403;W2GIS;conf/w2gis/2017;Lecture Notes in Computer Science;Web and Wireless Geographical Information Systems - 15th International Symposium, W2GIS 2017, Shanghai, China, May 8-9, 2017, Proceedings;null;2017
2487422;W2GIS;conf/w2gis/2010;Lecture Notes in Computer Science;Web and Wireless Geographical Information Systems - 10th International Symposium, W2GIS 2011, Kyoto, Japan, March 3-4, 2011. Proceedings;null;2011
2487424;W2GIS;conf/w2gis/2018;Lecture Notes in Computer Science;Web and Wireless Geographical Information Systems - 16th International Symposium, W2GIS 2018, A Coruña, Spain, May 21-22, 2018, Proceedings;null;2018
2487568;NTMS;conf/ntms/2015;;7th International Conference on New Technologies, Mobility and Security, NTMS 2015, Paris, France, July 27-29, 2015;null;2015
2487569;NTMS;conf/ntms/2009;;NTMS 2009, 3rd International Conference on New Technologies, Mobility and Security, 20-23 December 2009, Cairo, Egypt;null;2009
2487800;NTMS;conf/ntms/2019;;10th IFIP International Conference on New Technologies, Mobility and Security, NTMS 2019, Canary Islands, Spain, June 24-26, 2019;null;2019
2487808;NTMS;conf/ntms/2008;;NTMS 2008, 2nd International Conference on New Technologies, Mobility and Security, November 5-7, 2008, Tangier, Morocco;null;2008
2487950;NTMS;conf/ntms/2016;;8th IFIP International Conference on New Technologies, Mobility and Security, NTMS 2016, Larnaca, Cyprus, November 21-23, 2016;null;2016
2487965;NTMS;conf/ntms/2012;;5th International Conference on New Technologies, Mobility and Security, Istanbul, Turkey, NTMS 2012, May 7-10, 2012;null;2012
2487995;NTMS;conf/ntms/2014;;6th International Conference on New Technologies, Mobility and Security, NTMS 2014, Dubai, United Arab Emirates, March 30 - April 2, 2014;null;2014
2488195;NTMS;conf/ntms/2011;;4th IFIP International Conference on New Technologies, Mobility and Security, NTMS 2011, Paris, France, February 7-10, 2011;null;2011
2488203;NTMS;conf/ntms/2018;;9th IFIP International Conference on New Technologies, Mobility and Security, NTMS 2018, Paris, France, February 26-28, 2018;null;2018
2488422;ICLR;conf/iclr/2015;;3rd International Conference on Learning Representations, ICLR 2015, San Diego, CA, USA, May 7-9, 2015, Conference Track Proceedings;null;2015
2488821;ICLR;conf/iclr/2019;;7th International Conference on Learning Representations, ICLR 2019, New Orleans, LA, USA, May 6-9, 2019;null;2019
2488981;ICLR;conf/iclr/2013;;1st International Conference on Learning Representations, ICLR 2013, Scottsdale, Arizona, USA, May 2-4, 2013, Conference Track Proceedings;null;2013
2489081;ICLR;conf/iclr/2016;;4th International Conference on Learning Representations, ICLR 2016, San Juan, Puerto Rico, May 2-4, 2016, Conference Track Proceedings;null;2016
2489180;ICLR;conf/iclr/2014;;2nd International Conference on Learning Representations, ICLR 2014, Banff, AB, Canada, April 14-16, 2014, Conference Track Proceedings;null;2014
2489335;ICLR;conf/iclr/2014w;;2nd International Conference on Learning Representations, ICLR 2014, Banff, AB, Canada, April 14-16, 2014, Workshop Track Proceedings;null;2014
2489392;ICLR;conf/iclr/2017;;5th International Conference on Learning Representations, ICLR 2017, Toulon, France, April 24-26, 2017, Conference Track Proceedings;null;2017
2489568;ICLR;conf/iclr/2018;;6th International Conference on Learning Representations, ICLR 2018, Vancouver, BC, Canada, April 30 - May 3, 2018, Conference Track Proceedings;null;2018
2488723;ICLR (Workshop);conf/iclr/2017w;;5th International Conference on Learning Representations, ICLR 2017, Toulon, France, April 24-26, 2017, Workshop Track Proceedings;null;2017
2488909;ICLR (Workshop);conf/iclr/2013w;;1st International Conference on Learning Representations, ICLR 2013, Scottsdale, Arizona, USA, May 2-4, 2013, Workshop Track Proceedings;null;2013
2489510;ICLR (Workshop);conf/iclr/2015w;;3rd International Conference on Learning Representations, ICLR 2015, San Diego, CA, USA, May 7-9, 2015, Workshop Track Proceedings;null;2015
2489567;ICLR (Workshop);conf/iclr/2018w;;6th International Conference on Learning Representations, ICLR 2018, Vancouver, BC, Canada, April 30 - May 3, 2018, Workshop Track Proceedings;null;2018
2489861;SSDBM;conf/ssdbm/2007;;19th International Conference on Scientific and Statistical Database Management, SSDBM 2007, 9-11 July 2007, Banff, Canada, Proceedings;null;2007
2489907;SSDBM;conf/ssdbm/2015;;Proceedings of the 27th International Conference on Scientific and Statistical Database Management, SSDBM '15, La Jolla, CA, USA, June 29 - July 1, 2015;null;2015
2489914;SSDBM;conf/ssdbm/2009;Lecture Notes in Computer Science;Scientific and Statistical Database Management, 21st International Conference, SSDBM 2009, New Orleans, LA, USA, June 2-4, 2009, Proceedings;null;2009
2489991;SSDBM;conf/ssdbm/88;Lecture Notes in Computer Science;Statistical and Scientific Database Management, 4th International Working Conference SSDBM, Rome, Italy, June 21-23, 1988, Proccedings;null;1989
2490118;SSDBM;conf/ssdbm/2005;;17th International Conference on Scientific and Statistical Database Management, SSDBM 2005, 27-29 June 2005, University of California, Santa Barbara, CA, USA, Proceedings;null;2005
2490239;SSDBM;conf/ssdbm/2019;;Proceedings of the 31st International Conference on Scientific and Statistical Database Management, SSDBM 2019, Santa Cruz, CA, USA, July 23-25, 2019;null;2019
2490248;SSDBM;conf/ssdbm/2008;Lecture Notes in Computer Science;Scientific and Statistical Database Management, 20th International Conference, SSDBM 2008, Hong Kong, China, July 9-11, 2008, Proceedings;null;2008
2490343;SSDBM;conf/ssdbm/2003;;Proceedings of the 15th International Conference on Scientific and Statistical Database Management (SSDBM 2003), 9-11 July 2003, Cambridge, MA, USA;null;2003
2490372;SSDBM;conf/ssdbm/2006;;18th International Conference on Scientific and Statistical Database Management, SSDBM 2006, 3-5 July 2006, Vienna, Austria, Proceedings;null;2006
2490394;SSDBM;conf/ssdbm/2013;;Conference on Scientific and Statistical Database Management, SSDBM '13, Baltimore, MD, USA, July 29 - 31, 2013;null;2013
2490478;SSDBM;conf/ssdbm/2016;;Proceedings of the 28th International Conference on Scientific and Statistical Database Management, SSDBM 2016, Budapest, Hungary, July 18-20, 2016;null;2016
2490496;SSDBM;conf/ssdbm/2012;Lecture Notes in Computer Science;Scientific and Statistical Database Management - 24th International Conference, SSDBM 2012, Chania, Crete, Greece, June 25-27, 2012. Proceedings;null;2012
2490560;SSDBM;conf/ssdbm/2014;;Conference on Scientific and Statistical Database Management, SSDBM '14, Aalborg, Denmark, June 30 - July 02, 2014;null;2014
2490636;SSDBM;conf/ssdbm/2004;;Proceedings of the 16th International Conference on Scientific and Statistical Database Management (SSDBM 2004), 21-23 June 2004, Santorini Island, Greece;null;2004
2490742;SSDBM;conf/ssdbm/2017;;Proceedings of the 29th International Conference on Scientific and Statistical Database Management, Chicago, IL, USA, June 27-29, 2017;null;2017
2490845;SSDBM;conf/ssdbm/2010;Lecture Notes in Computer Science;Scientific and Statistical Database Management, 22nd International Conference, SSDBM 2010, Heidelberg, Germany, June 30 - July 2, 2010. Proceedings;null;2010
2490866;SSDBM;conf/ssdbm/2011;Lecture Notes in Computer Science;Scientific and Statistical Database Management - 23rd International Conference, SSDBM 2011, Portland, OR, USA, July 20-22, 2011. Proceedings;null;2011
2490871;SSDBM;conf/ssdbm/2018;;Proceedings of the 30th International Conference on Scientific and Statistical Database Management, SSDBM 2018, Bozen-Bolzano, Italy, July 09-11, 2018;null;2018
2490957;SSDBM;conf/ssdbm/90;Lecture Notes in Computer Science;Statistical and Scientific Database Management, 5th International Conference SSDBM, Charlotte, NC, USA, April 3-5, 1990, Proccedings;null;1990
2491011;HWID;conf/ifip13/2015;IFIP Advances in Information and Communication Technology;Human Work Interaction Design - Work Analysis and Interaction Design Methods for Pervasive and Smart Workplaces. 4th IFIP 13.6 Working Conference, HWID 2015, London, UK, June 25-26, 2015, Revised Selected Papers;null;2015
2491013;HWID;conf/ifip13/2009;IFIP Advances in Information and Communication Technology;Human Work Interaction Design: Usability in Social, Cultural and Organizational Contexts - Second IFIP WG 13.6 Conference, HWID 2009, Pune, India, October 7-8, 2009, Revised Selected Papers;null;2010
2491099;HWID;conf/ifip13/2006;IFIP;Human Work Interaction Design: Designing for Human Work - The first IFIP TC 13.6 WG Conference: Designing for Human Work, HWID 2006, February 13-15, 2006, Madeira, Portugal;null;2006
2491102;HWID;conf/ifip13/2013;IFIP Advances in Information and Communication Technology;Human Work Interaction Design. Work Analysis and HCI - Third IFIP WG 13.6 Working Conference, HWID 2012, Copenhagen, Denmark, December 5-6, 2012, Revised Selected Papers;null;2013
2491179;HWID;conf/ifip13/2018;IFIP Advances in Information and Communication Technology;Human Work Interaction Design. Designing Engaging Automation - 5th IFIP WG 13.6 Working Conference, HWID 2018, Espoo, Finland, August 20-21, 2018, Revised Selected Papers;null;2019
2491199;SELMAS;conf/selmas/2002;Lecture Notes in Computer Science;Software Engineering for Large-Scale Multi-Agent Systems, Research Issues and Practical Applications [the book is a result of SELMAS 2002];null;2003
2491222;SELMAS;conf/selmas/2005;Lecture Notes in Computer Science;Software Engineering for Multi-Agent Systems IV, Research Issues and Practical Applications [the book is a result of SELMAS 2005].;null;2006
2491231;SELMAS;conf/selmas/2003;Lecture Notes in Computer Science;Software Engineering for Multi-Agent Systems II, Research Issues and Practical Applications [the book is a result of SELMAS 2003];null;2004
2491232;SELMAS;conf/selmas/2006;Lecture Notes in Computer Science;Software Engineering for Multi-Agent Systems V, Research Issues and Practical Applications [the book is a result of SELMAS 2006].;null;2007
2491247;SELMAS;conf/selmas/2004;Lecture Notes in Computer Science;Software Engineering for Multi-Agent Systems III, Research Issues and Practical Applications [the book is a result of SELMAS 2004].;null;2005
2491313;ECC;conf/ecc/2015;Advances in Intelligent Systems and Computing;Intelligent Data Analysis and Applications, Proceedings of the Second Euro-China Conference on Intelligent Data Analysis and Applications, ECC 2015, Jun 29, 2015 - Jul 1, 2015, Technical University of Ostrava, Czech Republic;null;2015
2491412;ECC;conf/ecc/2016;Advances in Intelligent Systems and Computing;Intelligent Data Analysis and Applications - Proceedings of the Third Euro-China Conference on Intelligent Data Analysis and Applications, ECC 2016, Fuzhou City, China, November 7-9, 2016;null;2017
2491471;ECC;conf/ecc/2017;Advances in Intelligent Systems and Computing;Proceedings of the Fourth Euro-China Conference on Intelligent Data Analysis and Applications, ECC 2017, Málaga, Spain, October 9-11, 2017;null;2018
2544002;ECC;conf/eucc/2015;;European Control Conference, ECC 2015, Linz, Austria, July 15-17, 2015;null;2015
2544023;ECC;conf/eucc/2009;;European Control Conference, ECC 2009, Budapest, Hungary, 23-26 August 2009;null;2009
2545259;ECC;conf/eucc/2019;;18th European Control Conference, ECC 2019, Naples, Italy, June 25-28, 2019;null;2019
2545693;ECC;conf/eucc/2013;;European Control Conference, ECC 2013, Zurich, Switzerland, July 17-19, 2013;null;2013
2546001;ECC;conf/eucc/2016;;2016 European Control Conference, ECC 2016, Aalborg, Denmark, June 29 - July 1, 2016;null;2016
2546328;ECC;conf/eucc/2014;;European Control Conference, ECC 2014, Strasbourg, France, June 24-27, 2014;null;2014
2547386;ECC;conf/eucc/2018;;2018 European Control Conference, ECC 2018, Limassol, Cyprus, June 12-15, 2018;null;2018
2491583;Semantic Audio;conf/semanticaudio/2014;;AES International Conference on Semantic Audio 2014, London, UK, January 27-29, 2014;null;2014
2491599;Semantic Audio;conf/semanticaudio/2017;;AES International Conference Semantic Audio 2017, Erlangen, Germany, June 22-24, 2017;null;2017
2491614;Semantic Audio;conf/semanticaudio/2011;;AES International Conference Semantic Audio 2011, Ilmenau, Germany, July 22-24, 2011;null;2011
2491670;CyCon U.S.;conf/cyconus/2016;;2016 International Conference on Cyber Conflict, CyCon U.S. 2016, Washington, DC, USA, October 21-23, 2016;null;2016
2491682;CyCon U.S.;conf/cyconus/2017;;2017 International Conference on Cyber Conflict, CyCon U.S. 2017, Washington, DC, USA, November 7-8, 2017;null;2017
2491688;CyCon U.S.;conf/cyconus/2018;;2018 International Conference on Cyber Conflict, CyCon U.S. 2018, Washington, DC, USA, November 14-15, 2018;null;2018
2491714;IIR;conf/iir/2015;CEUR Workshop Proceedings;Proceedings of the 6th Italian Information Retrieval Workshop, Cagliari, Italy, May 25-26, 2015.;null;2015
2491777;IIR;conf/iir/2019;CEUR Workshop Proceedings;Proceedings of the 10th Italian Information Retrieval Workshop, Padova, Italy, September 16-18, 2019.;null;2019
2491802;IIR;conf/iir/2013;CEUR Workshop Proceedings;Proceedings of the 4th Italian Information Retrieval Workshop, Pisa, Italy, January 16-17, 2013;null;2013
2491820;IIR;conf/iir/2016;CEUR Workshop Proceedings;Proceedings of the 7th Italian Information Retrieval Workshop, Venezia, Italy, May 30-31, 2016.;null;2016
2491826;IIR;conf/iir/2012;CEUR Workshop Proceedings;Proceedings of the 3rd Italian Information Retrieval Workshop, Bari, Italy, January 26-27, 2012;null;2012
2491842;IIR;conf/iir/2014;CEUR Workshop Proceedings;Proceedings of the 5th Italian Information Retrieval Workshop, Roma, Italy, January 20-21, 2014.;null;2014
2491862;IIR;conf/iir/2017;CEUR Workshop Proceedings;Proceedings of the 8th Italian Information Retrieval Workshop, Lugano, Switzerland, June 05-07, 2017.;null;2017
2491885;IIR;conf/iir/2010;CEUR Workshop Proceedings;IIR 2010 - Proceedings of the First Italian Information Retrieval Workshop, Padua, Italy, January 27-28, 2010;null;2010
2491891;IIR;conf/iir/2011;CEUR Workshop Proceedings;Proceedings of the 2nd Italian Information Retrieval (IIR) Workshop, Milan, Italy, January 27-28, 2011;null;2011
2491893;IIR;conf/iir/2018;CEUR Workshop Proceedings;Proceedings of the 9th Italian Information Retrieval Workshop, Rome, Italy, May, 28-30, 2018.;null;2018
2491950;DILS;conf/dils/2007;Lecture Notes in Computer Science;Data Integration in the Life Sciences, 4th International Workshop, DILS 2007, Philadelphia, PA, USA, June 27-29, 2007, Proceedings;null;2007
2491962;DILS;conf/dils/2015;Lecture Notes in Computer Science;Data Integration in the Life Sciences - 11th International Conference, DILS 2015, Los Angeles, CA, USA, July 9-10, 2015, Proceedings;null;2015
2491965;DILS;conf/dils/2009;Lecture Notes in Computer Science;Data Integration in the Life Sciences, 6th International Workshop, DILS 2009, Manchester, UK, July 20-22, 2009. Proceedings;null;2009
2492007;DILS;conf/dils/2005;Lecture Notes in Computer Science;Data Integration in the Life Sciences, Second InternationalWorkshop, DILS 2005, San Diego, CA, USA, July 20-22, 2005, Proceedings;null;2005
2492036;DILS;conf/dils/2008;Lecture Notes in Computer Science;Data Integration in the Life Sciences, 5th International Workshop, DILS 2008, Evry, France, June 25-27, 2008. Proceedings;null;2008
