id_article;id_proceeding
5910712;2590632
5910716;2487569
5910733;2550478
5910743;2543078
5910772;4713051
5910797;6657430
5910804;6676459
5910809;6827406
5910886;2487569
5910889;2532795
5910893;6362258
5910953;6683433
5910956;2554538
5910977;6796219
5910980;2552716
5910991;6361963
5910994;6661669
5911016;2492171
5911031;6675274
5911107;2517599
5911122;6676459
5911127;5437504
5911130;6657641
5911193;6320059
5911225;6777812
5911256;6066197
5911276;2487366
5911328;2490845
5911330;3872919
5911375;6854898
5911403;2516976
5911425;2529533
5911446;6826936
5911447;2480901
5911480;2547776
5911495;6795486
5911504;6762786
5911514;6362140
5911524;6801104
5911537;6710389
5911555;2530721
5911612;2550125
5911624;2551333
5911634;2543078
5911650;6830708
5911672;6362258
5911712;2496099
5911752;2550911
5911781;6034068
5911795;6736887
5911809;6765383
5911840;2481777
5911853;6771844
5911868;6974389
5911875;6974344
5911935;2520356
5911993;6830708
5912032;2492061
5912049;6850811
5912052;6974366
5912055;6786199
5912072;3872737
5912086;2548457
5912097;6771632
5912121;6736749
5912158;6654627
5912171;2489861
5912173;5504305
5912183;2481552
5912189;2481784
5912210;2510364
5912218;5388359
5912254;6885885
5912281;2492058
5912290;2494201
5912396;6771844
5912427;2497352
5912431;2516912
5912476;3873039
5912501;6725205
5912508;6885885
5912536;2533155
5912550;4707640
5912553;6734829
5912555;5659208
5912572;5388294
5912593;2494188
5912599;4309120
5912610;6654627
5912623;2543112
5912624;7151076
5912653;2497422
5912686;2492721
5912725;6714378
5912743;6033978
5912760;6775291
5912774;2554639
5912796;5746839
5912809;6733012
5912824;2496600
5912871;2515130
5912872;2494253
5912875;2481631
5912879;2487266
5912898;6797873
5912908;2494613
5912919;5659210
5912934;2534591
5912944;2493628
5912945;4309120
5912957;5388279
5912958;6837184
5912977;2496596
5912988;6669838
5912995;5659256
5913013;6066042
5913030;6725205
5913037;2546001
5913074;2545259
5913078;2533718
5913092;6671010
5913131;6320041
5913143;6799994
5913156;4309163
5913160;7150976
5913227;6320057
5913240;2518687
5913291;7151115
5913333;7151206
5913356;2550303
5913382;6799994
5913403;6796596
5913422;2520077
5913426;2483432
5913438;2553525
5913454;2534591
5913534;7150986
5913540;6776054
5913603;2549428
5913643;2481678
5913644;2517688
5913646;2490248
5913662;6827989
5913673;6748096
5913768;6858017
5913839;2554597
5913866;4141017
5913870;6844281
5913877;2548118
5913888;5504299
5913906;2540130
5913941;2549221
5913945;6362129
5914003;2535108
5914017;6799012
5914033;6675274
5914038;2552177
5914051;2554057
5914150;2511672
5914200;2534085
5914206;2549956
5914239;2549150
5914254;2533718
5914290;6854898
5914298;4707996
5914300;6650304
5914316;5659170
5914326;2532372
5914340;6773098
5914351;6876946
5914400;2520418
5914433;6652785
5914439;2497241
5914453;2549770
5914539;7151112
5914556;6714941
5914558;2497241
5914571;6779416
5914580;2531036
5914587;2520314
5914636;2494481
5914685;2494785
5914693;2495896
5914697;2543102
5914721;6874544
5914749;4031086
5914754;6034022
5914770;6754435
5914803;2518870
5914820;2551017
5914868;5335365
5914871;2498746
5914890;4708009
5914892;6362140
5914900;6793210
5914944;2494851
5914986;6716135
5915003;2499119
5915005;2536071
5915051;6716983
5915089;6777805
5915092;6713001
5915132;6774764
5915160;6034244
5915200;2535913
5915228;6362163
5915231;7151112
5915277;6805210
5915297;2540427
5915321;6853646
5915322;2524430
5915371;2538194
5915376;6797675
5915395;6320103
5915400;6868881
5915449;6675274
5915464;7151053
5915494;6362078
5915532;6721981
5915550;2491842
5915551;6784611
5915568;2541585
5915584;6710389
5915606;2517131
5915609;5746751
5915629;2507243
5915631;6673876
5915636;7151143
5915649;6876375
5915663;2529550
5915681;2533028
5915704;7151173
5915709;2551391
5915722;6838079
5915758;2492058
5915763;2483882
5915772;6885912
5915792;6731223
5915803;6876375
5915815;2536003
5915839;6691115
5915883;2539764
5915909;6790477
5915926;2515369
5915942;2481410
5915951;2551646
5915965;6701142
5915994;2499114
5916017;2498168
5916020;6821576
5916024;6837184
5916027;5659210
5916059;2537690
5916062;6655427
5916063;6033950
5916086;6600535
5916118;2540952
5916123;2539641
5916126;2490394
5916131;2590632
5916142;2537143
5916161;2516900
5916163;5012328
5916168;6796219
5916169;6776744
5916221;2531977
5916222;2529262
5916233;2536128
5916245;2517654
5916252;6858017
5916276;6684500
5916320;6867469
5916329;4141459
5916331;6820672
5916368;2491862
5916370;6733829
5916443;6714352
5916481;7151143
5916488;6754272
5916518;6034169
5916556;6872109
5916560;2490478
5916574;2517447
5916576;5388359
5916609;2540742
5916612;6708127
5916644;7151115
5916661;2500359
5916670;2496766
5916694;2534849
5916696;6362224
5916711;2487965
5916715;5388279
5916719;2518870
5916743;6773822
5916772;6839226
5916777;6748096
5916791;2493735
5916810;2542299
5916816;7151111
5916829;6034082
5916838;2494481
5916844;6852782
5916854;2491826
5916877;2497598
5916884;2529345
5916891;2529673
5916942;2491011
5916967;6754272
5916969;6362224
5916994;2549950
5917013;2528780
5917016;6767297
5917022;2551944
5917053;6856825
5917068;6682764
5917088;3873146
5917101;2509145
5917104;6716135
5917113;6844281
5917145;6836079
5917160;4141654
5917176;6682764
5917200;6666767
5917206;6974367
5917241;6657430
5917268;2529345
5917278;6736071
5917308;2543051
5917310;2497782
5917332;2481585
5917337;2491714
5917355;2550075
5917358;5659256
5917374;2525101
5917397;6693981
5917412;6845200
5917418;6883379
5917429;5746839
5917430;3872919
5917446;2536003
5917457;5504271
5917464;6821576
5917482;6716119
5917506;2491102
5917529;6851280
5917570;2534742
5917609;6787384
5917619;5746697
5917631;2518021
5917659;6673876
5917679;2554639
5917778;7150976
5917797;6648995
5917798;6974388
5917801;6974344
5917803;2547994
5917816;2552697
5917837;2484377
5917858;2499440
5917895;2520464
5917920;2520561
5917941;2779132
5917961;2535676
5917962;2536067
5917964;6872476
5917977;2518191
5918003;6717655
5918020;7151251
5918071;6859132
5918081;4141180
5918087;6320127
5918109;6034156
5918114;2487129
5918128;2483441
5918129;6974318
5918186;6066197
5918207;6687332
5918219;6706735
5918228;6731223
5918239;2499870
5918241;7151174
5918248;7151236
5918284;7151052
5918297;7151052
5918312;6779416
5918317;6974356
5918319;6652785
5918323;2497687
5918327;2486721
5918388;6821576
5918396;5388359
5918410;2531561
5918424;2552716
5918438;2515276
5918502;6683660
5918517;2538221
5918528;6845062
5918535;2487422
5918569;6651915
5918595;5746798
5918631;2539629
5918635;4707715
5918674;6033901
5918701;2554452
5918717;2534547
5918751;6736887
5918755;6812947
5918788;2494078
5918797;2513259
5918799;2494754
5918814;2497241
5918859;6659952
5918872;2553610
5918873;2485335
5918879;7151186
5918881;7151115
5918903;6753988
5918923;2535392
5918959;2550481
5918979;2495946
5919031;6716531
5919033;2529302
5919087;2534249
5919097;6716983
5919118;6876682
5919138;4141726
5919159;6821576
5919170;2489861
5919177;4309183
5919178;2490239
5919217;6858252
5919230;6687332
5919249;6827265
5919309;5504325
5919311;2482296
5919315;2486131
5919317;6974356
5919361;6728749
5919362;6871465
5919363;2542443
5919371;2484169
5919414;6066226
5919437;6805210
5919442;2498458
5919485;2490248
5919494;6845062
5919496;6674525
5919520;6657641
5919533;6876278
5919535;6736215
5919551;5388317
5919555;6034127
5919571;6819957
5919574;6654627
5919603;6807972
5919614;2496073
5919621;2554658
5919626;2514965
5919635;6816286
5919716;6362123
5919723;2492543
5919738;6707560
5919782;2537690
5919800;4141180
5919842;2499583
5919854;6819957
5919864;2491962
5919870;5504278
5919874;6796393
5919896;2549073
5919897;6746238
5919911;6745229
5919946;2511032
5919951;7151077
5919962;6655344
5919978;2501087
5919980;6820861
5919983;2490871
5919986;6669504
5919993;2541465
5920042;6683660
5920056;2517483
5920077;2490239
5920078;2535883
5920091;6827972
5920137;6678136
5920179;6652785
5920189;7150976
5920192;6742009
5920206;2535154
5920231;2481410
5920251;6779416
5920292;2497101
5920307;5659215
5920385;6845200
5920392;2497416
5920393;2492112
5920422;6362096
5920431;6754435
5920442;6714352
5920448;6702163
5920454;6844281
5920455;6779345
5920500;6716531
5920504;6734829
5920570;2490372
5920622;6701142
5920635;5388317
5920643;2487424
5920658;6837184
5920676;2501588
5920677;2529251
5920698;3872360
5920724;6678136
5920732;2495896
5920739;2492527
5920756;2534024
5920763;4707715
5920802;2516016
5920803;2487231
5920810;3872974
5920813;6845062
5920817;6666767
5920843;2485392
5920846;6757221
5920859;6716983
5920863;6733012
5920868;6874040
5920897;2533481
5920921;6362078
5920941;2547776
5920959;6669504
5920965;2518455
5920968;7151173
5920991;6034179
5921000;6740081
5921039;6320050
5921051;6748096
5921089;2494851
5921101;2518870
5921103;6362238
5921128;5335379
5921135;2529438
5921165;6033973
5921184;2485195
5921185;2518471
5921205;6838079
5921272;6756909
5921286;6795486
5921288;2489914
5921294;5746662
5921307;2482641
5921360;4707940
5921394;6701142
5921403;2547776
5921418;2552896
5921427;6880099
5921428;6790477
5921432;6883379
5921449;5659182
5921477;2490845
5921500;6853646
5921534;4031247
5921561;2542165
5921632;6874544
5921659;2534295
5921670;2534248
5921681;6661263
5921687;6974336
5921704;2696283
5921716;6034276
5921723;4707996
5921726;2516838
5921749;2553116
5921764;3939819
5921817;6320026
5921824;2534742
5921891;6853439
5921898;6362243
5921922;2552862
5921924;6066226
5921932;6656327
5921944;7151236
5921981;2492092
5921987;6830603
5922004;2548102
5922014;7151169
5922016;6648995
5922101;2534325
5922195;6034004
5922253;6669838
5922260;2481611
5922285;6033993
5922286;4141654
5922288;2525101
5922303;6876946
5922323;2485654
5922325;2486848
5922340;2492543
5922341;3873142
5922343;2528320
5922420;7151143
5922434;6034146
5922473;2517503
5922497;2536344
5922517;6683071
5922534;2543078
5922538;5504299
5922543;6362115
5922567;4141319
5922636;2542417
5922642;2482102
5922666;3872398
5922668;2516863
5922698;2491688
5922717;5659215
5922720;6974441
5922722;6659952
5922750;2491962
5922833;6320027
5922842;2528787
5922845;2540130
5922846;2491688
5922849;2552513
5922873;6034136
5922887;6788111
5922892;2534748
5922957;2490248
5922998;7151173
5923033;6786981
5923035;6827852
5923037;6813174
5923045;6974356
5923050;2486043
5923056;2481017
5923069;6812947
5923070;2540095
5923113;6034219
5923135;6884500
5923154;6648995
5923169;2486131
5923174;6661669
5923206;3872338
5923296;6853439
5923298;6875464
5923305;6885912
5923310;2551082
5923323;4140956
5923325;6974441
5923340;6034196
5923341;2520418
5923376;6361987
5923382;2511672
5923386;2486348
5923440;2554452
5923462;2535883
5923517;2533145
5923535;2552973
5923550;2496600
5923555;6736703
5923557;5746802
5923586;6654627
5923639;6716135
5923645;2482480
5923671;6696538
5923701;6796596
5923707;6651769
5923744;6785634
5923818;2541381
5923846;2520561
5923862;6830628
5923865;2549712
5923881;6974426
5923899;2482734
5923912;6658591
5923960;2542946
5923988;2491583
5924016;2481399
5924024;2494790
5924029;6682764
5924036;6671241
5924037;5746740
5924078;2493201
5924088;7151077
5924096;2535684
5924122;6320100
5924123;6763973
5924147;2528787
5924158;2491962
5924185;3873039
5924212;2535391
5924224;6736703
5924231;2535223
5924234;2554429
5924295;2529550
5924321;3872338
5924323;2552085
5924331;6362054
5924343;5504325
5924346;6775291
5924351;2482886
5924360;2496016
5924362;6713001
5924367;2536204
5924400;2518455
5924447;2538233
5924466;2535883
5924476;6702163
5924479;6812913
5924522;2485851
5924560;6718732
5924564;2549480
5924587;6362219
5924610;6659952
5924625;5746791
5924636;6661263
5924649;2517995
5924655;6868300
5924665;2540514
5924674;6320043
5924706;2485335
5924717;6776054
5924728;6765383
5924740;2487354
5924753;3872874
5924759;2486307
5924788;6742009
5924795;6320059
5924836;2529150
5924881;6320057
5924899;5504309
5924940;2516045
5924941;6716983
5924957;6701142
5925047;5659198
5925052;7151173
5925055;6320027
5925073;2486043
5925091;2517790
5925106;6066180
5925116;6686792
5925148;6682869
5925176;2531600
5925199;6361926
5925213;2539723
5925234;6740583
5925252;4565814
5925257;6669504
5925259;6792728
5925272;2517688
5925287;2515357
5925290;2535685
5925291;5504314
5925362;3939648
5925363;4566153
5925370;2520361
5925379;2487308
5925388;4141821
5925433;5504278
5925454;7151162
5925475;6362123
5925479;6714941
5925489;6768087
5925515;2532507
5925556;2778853
5925557;2552697
5925572;5504271
5925584;2494135
5925598;2540544
5925631;2516891
5925637;7151128
5925706;6856825
5925709;6846543
5925749;7151038
5925760;6066102
5925785;5388279
5925818;2543078
5925833;2540347
5925837;6652785
5925847;7024616
5925884;2552374
5925886;2489907
5925908;2498514
5925930;2549489
5925939;2494439
5925954;3872919
5925982;6693981
5925993;2542443
5926010;2548102
5926027;2540347
5926028;2550125
5926083;4707858
5926108;6788846
5926125;2539723
5926142;7151256
5926146;6693162
5926200;2483170
5926214;6856825
5926222;2532795
5926241;5746740
5926254;2543102
5926264;2495359
5926274;2550267
5926289;6846543
5926321;6706735
5926384;3872860
5926410;2498458
5926412;6742009
5926430;2532761
5926439;6686998
5926441;2514931
5926488;7150972
5926490;6754435
5926496;6853439
5926503;2554597
5926512;2499305
5926536;2528852
5926562;2493433
5926583;6706735
5926584;6787384
5926607;2552973
5926609;2551017
5926615;6814792
5926628;6883379
5926669;6717694
5926675;5659263
5926677;6320050
5926689;2528585
5926707;6738219
5926712;5746839
5926727;6974344
5926739;5388369
5926837;6033901
5926845;6779416
5926867;6361963
5926943;6362169
5926962;6738219
5926971;2533666
5926986;6763352
5926997;2481017
5926999;6686998
5927007;5504325
5927009;5746773
5927010;6820861
5927014;6657641
5927033;2482011
5927036;6362096
5927043;6781929
5927046;6768087
5927079;7151249
5927088;6066226
5927097;2489567
5927110;2541378
5927176;6766307
5927192;2497813
5927196;2554057
5927248;2481844
5927255;2535392
5927266;6836585
5927272;6600529
5927303;6361948
5927321;2539837
5927361;6876375
5927473;2482794
5927477;4713052
5927483;2497352
5927523;2486920
5927554;6874268
5927555;5504290
5927556;6830954
5927569;6768087
5927573;2528219
5927614;6855381
5927616;7151182
5927630;6867469
5927633;6600535
5927639;5335414
5927649;5659210
5927661;6600529
5927663;6745229
5927675;2532967
5927769;2552862
5927791;6714941
5927793;6034146
5927815;7151053
5927825;2494201
5927864;6860545
5927877;6362054
5927879;2536071
5927887;4707715
5927889;7151110
5927895;2552896
5927983;5388264
5927986;2540457
5928003;2516707
5928029;6773822
5928082;6034063
5928114;2485897
5928119;2519458
5928120;6034042
5928130;6835640
5928172;6034019
5928181;6821576
5928196;2543013
5928210;2528852
5928227;2511032
5928229;2547992
5928284;2491247
5928285;6864152
5928297;2538004
5928321;6066120
5928322;4707867
5928329;2490239
5928336;2485204
5928390;2550822
5928405;5746791
5928441;7150972
5928442;2545693
5928462;6868881
5928466;6731223
5928470;2518412
5928475;2518502
5928493;2491842
5928494;2490248
5928507;6748773
5928536;3940380
5928544;6686998
5928546;6650602
5928581;6033950
5928597;2494135
5928617;2516857
5928619;7151017
5928644;6655348
5928655;6795486
5928664;6716135
5928680;5659263
5928682;6600529
5928689;2493290
5928721;6034019
5928727;6361963
5928728;6678000
5928731;5388304
5928795;6974388
5928810;5659208
5928852;6697348
5928864;2532122
5928872;2527383
5928886;2528261
5928888;6034033
5928912;2528787
5928944;6715926
5928957;2492082
5928959;2494851
5928984;2553947
5929034;2487230
5929111;6362219
5929115;2535576
5929118;2480809
5929139;2510364
5929151;2493391
5929182;2487965
5929199;6797000
5929218;2552973
5929246;2540436
5929311;6034169
5929312;5659198
5929320;6810771
5929339;5504314
5929351;4707858
5929480;6676459
5929494;6974457
5929496;5504305
5929524;6784242
5929552;6700611
5929559;5437504
5929571;6362169
5929576;6797873
5929592;5746701
5929610;6768087
5929611;2544023
5929627;2518455
5929663;6777812
5929677;6974389
5929708;6674169
5929713;2543102
5929733;6066235
5929796;4141821
5929806;6034151
5929811;2590632
5929814;2532795
5929827;6683433
5929849;2487058
5929869;2487800
5929875;2529345
5929887;6710389
5929892;6320038
5929931;5659182
5930000;6066120
5930016;2590576
5930019;2481585
5930071;7151162
5930090;2492860
5930127;2492061
5930133;6835640
5930146;2487950
5930147;7151096
5930153;2517492
5930159;6034136
5930162;2489991
5930165;2548102
5930169;7151110
5930187;4707940
5930198;2540192
5930225;5504278
5930229;6787384
5930230;2541245
5930313;6974356
5930321;2534295
5930358;2540466
5930388;6657222
5930408;4566153
5930420;6034091
5930451;2538921
5930483;6766307
5930496;6858252
5930497;5504278
5930510;2496568
5930569;5746751
5930571;6034004
5930577;6745229
5930587;4707643
5930596;2487354
5930603;5746740
5930637;6832490
5930638;2551058
5930684;6320027
5930704;6885912
5930715;6362169
5930741;7151169
5930747;2535108
5930775;6725249
5930779;2554671
5930792;2533145
5930798;6747400
5930805;6710624
5930837;6682869
5930840;2486456
5930849;7151052
5930863;2482798
5930929;2487800
5930946;2534186
5930965;6736071
5930982;6678000
5931033;2590632
5931034;6858252
5931063;2533666
5931083;6760042
5931086;6851280
5931090;6874073
5931147;2497344
5931176;5335359
5931183;5659244
5931197;5388366
5931205;2538921
5931252;7151273
5931256;2492527
5931259;2535576
5931263;2537143
5931272;2696283
5931278;2493201
5931281;6885457
5931295;6756551
5931339;2492061
5931340;6858017
5931417;6690767
5931426;2536003
5931431;2548140
5931439;3872856
5931449;6787384
5931451;2543102
5931478;6734829
5931489;2534325
5931519;6974457
5931523;6729303
5931540;6793210
5931545;2552177
5931546;2481399
5931547;6766307
5931579;6827989
5931583;6034068
5931584;2516976
5931611;2553576
5931661;2518085
5931664;2549956
5931674;2487950
5931711;6741399
5931743;6667346
5931775;5659163
5931783;6650304
5931806;2498469
5931831;2554597
5931839;2528585
5931850;2551029
5931858;6694358
5931880;2498349
5931927;2519072
5931932;6720396
5931937;7151256
5931940;2543102
5931977;2547936
5931980;5388283
5931997;6771632
5932008;6874040
5932014;6033950
5932022;2483063
5932052;2531561
5932064;6671010
5932142;2518350
5932161;2483441
5932180;2492058
5932253;2511468
5932254;6974410
5932279;2536071
5932285;3769388
5932286;5659182
5932308;4031206
5932321;6066038
5932332;6830628
5932347;3873146
5932364;6869639
5932389;2513347
5932397;2541123
5932419;3872972
5932422;2520561
5932434;6719520
5932443;2535580
5932466;2553615
5932485;6858269
5932486;2529438
5932495;2551646
5932518;2553947
5932537;6858269
5932549;7151077
5932571;6812913
5932578;6740081
5932670;6362107
5932681;5659215
5932702;6833054
5932735;2535576
5932744;2528587
5932756;2535508
5932757;6721981
5932769;6320043
5932810;6872109
5932835;2547920
5932840;2527347
5932848;6871465
5932857;6774764
5932863;2541447
5932901;6743872
5932915;6823921
5932920;6830954
5932939;6885885
5932946;6654627
5932958;2481410
5932964;6867469
5932980;6799994
5932986;2554275
5932991;6814792
5932995;6874073
5932999;6362163
5933001;2550827
5933003;2517507
5933016;6066197
5933018;6675274
5933035;6320127
5933040;7151166
5933051;6694358
5933054;2487366
5933069;5746801
5933074;2516900
5933104;2485788
5933106;2554500
5933147;6600531
5933182;2550111
5933230;6974457
5933236;7151169
5933253;6753988
5933292;6728587
5933293;2496289
5933305;6759560
5933337;2482430
5933345;5388359
5933366;6827972
5933394;2485470
5933451;7151166
5933452;6878877
5933470;6846883
5933500;6853646
5933511;6877996
5933539;6766307
5933542;6830708
5933648;6762786
5933708;5388293
5933720;6715926
5933728;6693162
5933729;6320103
5933737;6833590
5933740;2542706
5933765;6662095
5933785;6734829
5933797;2548041
5933860;6362219
5933894;6362243
5933901;6710188
5933905;4501147
5933943;6877714
5933957;2487422
5933961;2540347
5933966;2481421
5933969;7151236
5933983;2590651
5933991;6740081
5933992;2482102
5934013;2528246
5934022;6885457
5934023;6876375
5934070;2539837
5934085;2488723
5934097;5335414
5934150;6786199
5934156;3872360
5934168;2480764
5934207;6725642
5934208;2490845
5934221;6600529
5934225;2491199
5934253;6320050
5934272;5388272
5934278;4708009
5934316;6860201
5934332;4501147
5934367;2496193
5934398;2512639
5934439;2495924
5934454;6846543
5934482;2535685
5934518;6725213
5934541;7151052
5934551;6034033
5934575;2548140
5934577;2504153
5934578;4141315
5934585;6033958
5934592;2538921
5934595;4500984
5934598;6651218
5934630;2534591
5934639;2499360
5934641;2547899
5934667;2535685
5934734;6787382
5934752;2590632
5934814;6034019
5934871;2535154
5934891;2491862
5934916;2548118
5934921;2493670
5934964;2497416
5934986;6717694
5935044;6666767
5935090;2490478
5935111;2554025
5935127;2549489
5935145;6858252
5935205;5659198
5935213;6033901
5935336;5746743
5935341;2486276
5935353;2487231
5935356;2534024
5935427;2550822
5935432;6033950
5935435;2518191
5935471;2529627
5935474;4309163
5935477;2554452
5935508;6361951
5935563;2539641
5935577;2517053
5935589;2554597
5935602;6802541
5935642;2539837
5935651;6795486
5935693;6801104
5935699;2541249
5935703;6725213
5935742;2493201
5935755;6974336
5935773;2488821
5935786;6689468
5935811;2534085
5935872;2494262
5935887;3872972
5935889;6773098
5935917;6715367
5935924;6762786
5935930;2521500
5935937;6830708
5935948;7151102
5935955;2529799
5935957;2481169
5936019;6600535
5936044;6742009
5936048;2516444
5936077;3872919
5936080;2549956
5936127;2496099
5936129;6320059
5936197;6693981
5936215;2517688
5936234;2491826
5936241;2520077
5936291;2518412
5936300;6860545
5936339;2529627
5936359;5659257
5936365;2528852
5936411;2493290
5936430;2491102
5936459;2554500
5936514;2515482
5936518;6362163
5936534;6796393
5936544;5659256
5936576;6805210
5936579;2549110
5936587;6883379
5936597;2517117
5936618;2481410
5936620;6655427
5936622;2534742
5936683;6714970
5936684;2481421
5936719;2542442
5936723;6701903
5936754;2538221
5936778;6776230
5936783;2499838
5936844;2550111
5936885;2552717
5936890;2487354
5936968;2541110
5936988;4141842
5936992;2535391
5936995;6785634
5936999;2481784
5937025;5659193
5937053;6721981
5937064;2528912
5937066;5388264
5937090;6033901
5937111;6701142
5937138;2506653
5937151;6827972
5937154;2517531
5937175;3873039
5937183;2496766
5937202;6736215
5937215;2498282
5937227;6860201
5937241;6666767
5937294;2549848
5937324;5746791
5937336;3873146
5937343;2497392
5937347;6974457
5937387;6763973
5937392;7151273
5937430;2487334
5937475;7151038
5937487;6821576
5937505;6659690
5937525;5746650
5937534;6693162
5937552;2545259
5937554;2493863
5937561;5335414
5937582;6838289
5937618;2492903
5937658;2540799
5937660;2539457
5937776;5388317
5937830;2520361
5937834;2537341
5937854;6033973
5937870;7151102
5937894;2532694
5937900;6662095
5937922;2492092
5937923;6852982
5937927;2537341
5937946;6362258
5937952;2514965
5937955;6788111
5937963;2492058
5937977;2516396
5937991;6686792
5937996;2548410
5938001;6779345
5938011;2535684
5938013;4031044
5938030;6785634
5938050;6876946
5938078;2518684
5938083;6797000
5938084;2481969
5938140;6702646
5938147;2484469
5938149;2494066
5938173;2507243
5938199;6725213
5938219;2529628
5938269;6684909
5938284;6794610
5938318;2490118
5938322;6736071
5938337;6851280
5938349;2480661
5938410;2529327
5938458;2551176
5938474;3872778
5938544;6867684
5938557;2533733
5938577;6600535
5938594;2481748
5938606;2515542
5938608;2696294
5938620;2530518
5938637;2517492
5938645;6696538
5938680;5388366
5938732;2540095
5938792;6788252
5938805;2498166
5938832;2486788
5938849;6651915
5938885;2491614
5938898;6746238
5938899;2540855
5938910;6788846
5938913;6704927
5938951;6671241
5938965;2486899
5939012;5012328
5939025;2483953
5939044;5746740
5939055;6719520
5939068;5388366
5939103;2482341
5939104;2554030
5939113;5388304
5939165;6652785
5939198;4141391
5939211;6832464
5939232;6838289
5939289;6687694
5939325;6852982
5939374;2519072
5939379;5746791
5939386;2515542
5939422;2487217
5939441;6974421
5939450;5746751
5939464;2538653
5939562;2516597
5939614;6788252
5939619;2532072
5939621;2528912
5939646;6749452
5939653;7151169
5939654;2487995
5939678;7151112
5939703;6693807
5939707;6066102
5939722;2533055
5939727;6877714
5939733;2518863
5939764;6872109
5939783;6666767
5939819;2547992
5939824;2529799
5939845;6708127
5939852;7151249
5939863;2547992
5939866;6821576
5939882;2779132
5939921;6974344
5939959;6783423
5939977;2487132
5939983;6877269
5939987;5388317
5939994;2528240
5940014;6066175
5940021;6362169
5940065;2481875
5940095;6759560
5940128;2525101
5940162;2543112
5940165;2494262
5940176;6783423
5940198;2491950
5940205;5659208
5940260;2534295
5940304;6790477
5940316;2492092
5940399;6851280
5940471;6865875
5940486;2532761
5940513;6813174
5940547;2553576
5940575;2488981
5940591;6830628
5940597;6361948
5940652;6648995
5940684;6733829
5940689;5504299
5940737;2488821
5940755;7151128
5940761;6710389
5940766;2499699
5940768;2497488
5940771;6034068
5940773;6869639
5940850;6871465
5940864;2494624
5940883;2511032
5940886;6710389
5940974;2549489
5940975;5012328
5940982;6788111
5941009;2529166
5941038;6827972
5941070;2498168
5941078;7151053
5941125;3873146
5941140;2493199
5941160;2552697
5941181;2535505
5941195;2517707
5941210;6727340
5941227;2541346
5941245;6672899
5941268;2539629
5941297;6033978
5941325;6776744
5941357;2498592
5941376;6736887
5941380;4713052
5941426;6066120
5941431;6714941
5941450;2481277
5941478;6742548
5941499;5388272
5941508;2533481
5941547;6818401
5941579;4031247
5941588;2489568
5941612;2491965
5941618;2482798
5941629;2507406
5941685;6680406
5941701;2529685
5941738;2492952
5941763;2489335
5941794;5746802
5941806;2490343
5941808;5746831
5941809;2551333
5941872;6776230
5941909;2497670
5941911;5659182
5941929;2518684
5941943;2496099
5941944;6034176
5941965;2540514
5941984;2481611
5941996;2483070
5942012;6710188
5942023;7151111
5942031;2482865
5942036;7151076
5942073;2549950
5942096;2535508
5942142;2528587
5942148;6691115
5942149;2517707
5942169;6362025
5942184;7151216
5942200;2486127
5942219;6776928
5942222;2547915
5942274;2481169
5942291;7151099
5942376;6713001
5942398;3872664
5942402;6783680
5942422;6361948
5942436;6034063
5942479;2554030
5942492;6362115
5942508;2497766
5942519;7151128
5942526;7151174
5942528;6713007
5942608;2481844
5942629;2485372
5942639;6701903
5942677;7150972
5942686;6721981
5942687;6797000
5942693;2516076
5942697;2496863
5942704;2508779
5942713;2494413
5942763;7151236
5942790;5388283
5942881;2530518
5942892;2550132
5942901;2539629
5942905;2551082
5942913;2517053
5942928;6655427
5942976;6666767
5942982;4140956
5943002;6689468
5943007;2493973
5943028;2547915
5943034;2485598
5943075;2534323
5943092;6836079
5943103;2540231
5943111;2511317
5943117;6872109
5943206;2535685
5943220;6846883
5943229;4141459
5943231;3872360
5943348;6788252
5943359;6362224
5943362;6066330
5943402;5504309
5943409;2491313
5943420;6839226
5943476;6066102
5943563;5659170
5943605;5746721
5943656;5659182
5943663;2536582
5943678;6760042
5943695;6794610
5943772;6827972
5943780;2497554
5943800;2489907
5943849;2541372
5943860;2491965
5943869;2534248
5943875;3873039
5943890;6320128
5943905;2517995
5943918;2532525
5943945;6826936
5943956;2778853
5943981;2495896
5944001;2494785
5944021;6719520
5944023;2513005
5944025;2482430
5944045;2542706
5944058;3872919
5944104;2486844
5944115;2494754
5944127;2480764
5944131;2535392
5944140;7151186
5944143;2486131
5944219;2518863
5944226;5335414
5944231;2550379
5944273;2529345
5944279;6884500
5944320;6361962
5944419;2534085
5944420;6854898
5944429;2490343
5944449;4031247
5944497;6877714
5944507;2517707
5944518;6763973
5944530;2487354
5944539;3872820
5944554;2548259
5944555;6320128
5944557;6652785
5944639;2494877
5944653;2494851
5944691;6816286
5944719;6653117
5944748;6876278
5944791;2486954
5944801;6974318
5944831;2482430
5944841;6672922
5944846;2485461
5944858;2484333
5944873;6034082
5944897;6855381
5944948;6974441
5944954;2499680
5944958;2549956
5945020;2532055
5945048;5746625
5945094;6717655
5945114;2494140
5945141;6669838
5945143;2496016
5945155;5388369
5945176;2491777
5945191;6867469
5945194;6801104
5945199;5388315
5945218;2532694
5945260;2508519
5945261;2491471
5945267;2493909
5945286;2498168
5945316;5388315
5945334;2490742
5945370;5335414
5945389;6729002
5945409;6754555
5945427;5746798
5945440;6066180
5945441;2481410
5945457;6771632
5945502;6716119
5945515;2516976
