id_article;id_cited_article
6090588;5818540
6090651;5544220
6090651;5891923
6090651;6314994
6090651;6478539
6090651;6646239
6090651;7043625
6090651;5318538
6090651;6428638
6090651;7147883
6090651;5341573
6090675;6935908
6090675;5247335
6090675;6773600
6090675;5181423
6090675;6886336
6090675;6034692
6090675;6848867
6090675;6672897
6090675;6221366
6090675;5292769
6090675;6092508
6090675;5020985
6090675;5755703
6090675;5520590
6090675;6368439
6090675;6241992
6090675;5818244
6090730;6472739
6090730;6519278
6090730;5799079
6090730;5578168
6090730;6711067
6090730;5322170
6090730;5394569
6090730;5320351
6090730;5040060
6090730;6244274
6090730;6484208
6090730;5168204
6090730;5172575
6090730;6597785
6090730;6329261
6090730;5149935
6090730;6820813
6090730;7035708
6090996;5194244
6090996;6227446
6090996;6633868
6090996;7109025
6090996;7060753
6090996;5813743
6090996;5996179
6090996;6601375
6090996;5240221
6090996;7080118
6090996;7064051
6090996;7094214
6090996;5035319
6090996;6449079
6090996;5635873
6090996;6498797
6091040;5639011
6091040;5012492
6091040;6974010
6091040;5333950
6091040;5459401
6091040;5768717
6091040;7074250
6091040;5500662
6091040;5603927
6091040;6128141
6091040;7129810
6091171;5722741
6091171;6768052
6091171;6126627
6091171;6176548
6091171;6652664
6091171;5790209
6091171;6556806
6091171;5664005
6091171;5018229
6091171;5291752
6091171;5462868
6091171;5948524
6091171;5291144
6091171;6675077
6091631;5362698
6091631;5896012
6091631;5827832
6091718;6159658
6091718;5055051
6091718;5335831
6091752;5350001
6091826;6988872
6091826;5070028
6091826;7152317
6091826;6861301
6091826;6156998
6091854;5549662
6091854;5289117
6091854;6833202
6091854;5859854
6091854;5397939
6091854;6505611
6091854;6235995
6091854;5789506
6091854;6648898
6091854;6800108
6091854;5976880
6091854;6042568
6091854;5334733
6091854;6671550
6091854;6577439
6091854;5024021
6091854;5534377
6092168;6695666
6092168;5968613
6092168;5556635
6092168;5044645
6092168;5945859
6092168;6266726
6092168;5869199
6092168;5906769
6092168;6397222
6092168;5556967
6092168;5123651
6092168;5216657
6092168;5969674
6092168;6503263
6092168;5245608
6092227;6976524
6092242;5513587
6092242;5236027
6092242;6776266
6092242;5911127
6092242;5187558
6092242;6616738
6092242;5811464
6092342;6864663
6092342;6279164
6092508;5910206
6092508;5771958
6092508;6292732
6092508;5528610
6092508;5562098
6092508;5125456
6092508;6495955
6092508;6225394
6092508;6887259
6092508;6160765
6092508;5484143
6092508;5840586
6092508;6727673
6092508;6409125
6092553;6661988
6092553;5019812
6092553;6344881
6092553;5694320
6092553;6878683
6092553;6290130
6092553;5634344
6092553;5289512
6092553;6937130
6092553;6068474
6092553;6306534
6092553;6815098
6092553;6125467
6092553;5551804
6092553;5261895
6092553;6266495
6092553;7134282
6092553;5661568
6092586;5474400
6092586;5722363
6092586;5965233
6092586;5195685
6092586;5176421
6092586;6709792
6092586;5919520
6092586;6040063
6092586;5331889
6092586;5604481
6092586;7034897
6092586;5402340
6092586;6422396
6092709;6561850
6092709;6421141
6092709;5408011
6092709;5310221
6092727;7036665
6092727;6741075
6092727;6700892
6092727;6406075
6092727;5611342
6092727;5281348
6092727;6911320
6092727;5572521
6092727;6708856
6092805;5695078
6092805;5539923
6092805;6939508
6092805;5144901
6092805;5119815
6092805;5598523
6092805;5151749
6092805;6431906
6092805;5792075
6092805;6083759
6092805;5542356
6092805;5077201
6092805;6303752
6092805;5828570
6092926;6397731
6092926;5795758
6092926;7021219
6092926;6763923
6092926;6268473
6092926;7010705
6092926;5192933
6093020;5745731
6093020;5072477
6093020;5459878
6093020;6338140
6093020;5681273
6093020;5902743
6093020;6746323
6093020;7150553
6093020;6630739
6093020;5796005
6093020;7023613
6093020;6182299
6093020;5947945
6093039;6734161
6093039;7046830
6093039;7142716
6093039;5406793
6093039;5661244
6093039;5439965
6093039;6976156
6093039;6069911
6093039;5368925
6093039;6544862
6093039;6119976
6093039;6999025
6093039;5826052
6093039;5186941
6093039;6323115
6093071;6932962
6093071;6294562
6093071;6462245
6093071;5641675
6093071;5554708
6093112;5658936
6093112;5586794
6093112;7018574
6093112;6542026
6093112;5766961
6093112;7017653
6093112;5911328
6093112;6991148
6093112;7146674
6093112;5910294
6093112;5587288
6093112;6637567
6093112;6061191
6093112;6144744
6093112;6160417
6093112;5915551
6093112;6373362
6093112;5077040
6093112;6248243
6093124;5447101
6093124;6245605
6093124;5894888
6093124;5560153
6093124;5418542
6093124;6133782
6093124;5689735
6093124;6559539
6093141;7000065
6093141;5653101
6093155;6878712
6093155;7076314
6093155;6601747
6093155;6063576
6093155;5374376
6093155;5421485
6093155;6939571
6093155;5727760
6093155;5354938
6093155;5304380
6093155;6052478
6093155;5682001
6093155;5970241
6093155;5112057
6093171;5882466
6093171;6041263
6093171;6684449
6093171;6869315
6093171;6898810
6093171;5427129
6093171;5456194
6093171;5344928
6093171;6167417
6093171;6116034
6093171;6290230
6093171;5958751
6093171;6467371
6093171;6241492
6093171;7081969
6093171;6480448
6093171;6406489
6093289;7052538
6093289;5734909
6093289;5167109
6093289;5399530
6093289;6457789
6093289;6276514
6093289;5639753
6093289;6834879
6093289;6858726
6093292;5998692
6093292;5872608
6093292;5476480
6093622;6146497
6093622;6688304
6093622;5429506
6093622;7075020
6093622;6600832
6093622;5554166
6093622;6577132
6093622;6826525
6093622;5997010
6093622;6818102
6093622;6206093
6093622;7010794
6093622;6351844
6093622;6964312
6093622;6080285
6093622;5674419
6093622;6767516
6093622;5369649
6093622;5924795
6093622;5105010
6093730;5339896
6093730;6774837
6093731;6961662
6093731;6790636
6093731;6186187
6093731;5568750
6093731;6020304
6093731;5071720
6093731;5464710
6093731;6277678
6093731;6266726
6093731;6316406
6093731;5050903
6093731;6909295
6093731;6564000
6093731;6982037
6093731;5910084
6093731;5246259
6093731;5176000
6093731;5556473
6093731;7093768
6094261;6674704
6094261;6531844
6094261;5616595
6094261;5189827
6094261;5287393
6094261;5479496
6094261;6544728
6094261;5984538
6094261;5498637
6094261;5949060
6094261;7042840
6094261;5914571
6094261;6726799
6094385;7096183
6094385;5343552
6094385;5917206
6094385;5713329
6094385;5850724
6094409;5604293
6094409;6842329
6094409;5632428
6094409;5150115
6094409;6619203
6094409;5884446
6094409;5827957
6094409;5910712
6094409;6776594
6094409;5084671
6094409;6983029
6094409;6927960
6094409;6222382
6094409;5097444
6094409;6764318
6094458;5786483
6094458;6961652
6094458;6187158
6094458;5820158
6094458;7093300
6094458;6061257
6094458;5966762
6094458;5737391
6094458;6725960
6094458;6060786
6094458;7027870
6094458;5773135
6094458;5947890
6094458;5476609
6094458;5317192
6094467;6388082
6094467;6888804
6094467;5688965
6094467;5420398
6094467;5322469
6094553;6822845
6094553;5089210
6094553;5221825
6094579;5820548
6094579;5954179
6094579;6462903
6094579;6483791
6094579;5677767
6094579;5644207
6094579;5586676
6094579;5914558
6094579;6795457
6094579;6731589
6094579;6710815
6094579;6952361
6094579;6667014
6094579;6464170
6094579;6583791
6094579;6425802
6094579;5898608
6094579;5966921
6094579;5978956
6094579;5058816
6094669;5641021
6094669;5787929
6094669;5482996
6094669;6062704
6094669;6430263
6094669;5992863
6094669;6500563
6094669;5554473
6094669;5200703
6094669;6181209
6094669;5742957
6094669;5694704
6094669;5631713
6094669;5209152
6094669;5727834
6094669;5987717
6094669;6631761
6094796;6090859
6094796;6433312
6094796;6660727
6094796;6851803
6094796;5146719
6094796;6051106
6094796;7144942
6094796;6165364
6094796;6983389
6094796;5994103
6094796;6786647
6094796;5995255
6094796;6812836
6094796;5632284
6094796;7138044
6094796;6484114
6094845;7013782
6094845;6788061
6094845;6266726
6094845;5640974
6094845;5571091
6094845;5766628
6094845;6374339
6094845;6967170
6094845;5100197
6094845;5704180
6094845;6161449
6094845;6503443
6094845;5561840
6094845;6311886
6094845;7000203
6094845;6208367
6094845;6298585
6094910;5129375
6094910;7119544
6094910;7064122
6094910;6161449
6094910;5376884
6094910;5033535
6094910;5724421
6094910;6118363
6094910;5167621
6094910;5975447
6094910;5456645
6094910;5144977
6094917;5745419
6094917;6244693
6094917;5954837
6094917;5856597
6094917;5737582
6094917;5061624
6094917;6831425
6094917;6659114
6094917;5402099
6094917;6544325
6094917;5199597
6094917;5023538
6094917;6835715
6094917;6626699
6094917;6063800
6094917;5411186
6094917;6898756
6094987;5223393
6094987;5366512
6094987;5063699
6095016;5205723
6095016;5772566
6095016;6949183
6095016;6675288
6095016;6162497
6095016;6091524
6095016;6109925
6095016;7045125
6095016;6256786
6095016;6106035
6095016;6400969
6095016;6772150
6095016;6959432
6095016;6288096
6095016;5144518
6095016;5986227
6095016;6457386
6095016;6271480
6095016;5997255
6095101;7010898
6095101;6222029
6095101;6039501
6095101;5741347
6095101;6754567
6095101;6320978
6095101;6892805
6095101;6574125
6095101;7063119
6095101;5871373
6095101;5930779
6095101;5478370
6095101;6140695
6095101;7032721
6095101;5258991
6095101;5244638
6095104;6396852
6095104;6908626
6095111;6571015
6095197;6271636
6095197;6778554
6095197;6359620
6095197;5658272
6095197;6611254
6095197;5365279
6095197;5507724
6095197;5334090
6095197;6878742
6095197;6461706
6095197;7147642
6095197;6583936
6095197;5386192
6095197;5262349
6095197;5994487
6095197;5149467
6095197;5612782
6095197;6974180
6095356;5234129
6095356;5538154
6095356;5639168
6095356;6120774
6095398;6180922
6095398;6194194
6095398;5485671
6095398;6347062
6095398;6151145
6095398;5227385
6095398;7122488
6095398;6356411
6095398;6970239
6095398;5800152
6095398;5824636
6095398;5714593
6095398;5547251
6095398;6354973
6095398;6511739
6095398;5613307
6095776;5016624
6095776;5167646
6095776;5329279
6095776;6336307
6095776;5086694
6095776;6956694
6095790;6012562
6095790;5821104
6095790;6768793
6095838;5952935
6095932;5214557
6095932;5925272
6095932;5158932
6095932;6222716
6095932;6674704
6095932;5741492
6095932;6683816
6096056;6467997
6096082;6812621
6096082;5322022
6096082;5204473
6096082;6104816
6096082;5573326
6096082;6182997
6096082;5263268
6096082;5204097
6096082;5837811
6096082;6354713
6096082;6220409
6096082;5231425
6096082;5934013
6096082;5238064
6096082;6514704
6096082;7110480
6096082;7046178
6096082;6037547
6096128;6183782
6096128;6757034
6096128;5491427
6096128;5346068
6096131;5340446
6096207;6912986
6096207;6959736
6096207;6083641
6096207;5407675
6096207;5186667
6096207;5250067
6096218;6476919
6096218;6293264
6096218;5362856
6096256;5252481
6096256;5861316
6096457;5510778
6096457;5022303
6096457;5121418
6096457;5344561
6096457;5878663
6096457;6459172
6096457;6462843
6096457;6377254
6096457;6895774
6096457;6285851
6096457;6666268
6096457;6814816
6096564;5146750
6096564;6580911
6096564;5216814
6096564;5339328
6096602;5296961
6096602;5083026
6096602;5978735
6096602;6918830
6096602;6921626
6096602;6966743
6096602;5894100
6096602;6309276
6096602;6466536
6096602;6313278
6096602;6779875
6096704;6290868
6096704;6474616
6096704;6431340
6096704;6988258
6096704;6424496
6096704;6546129
6096876;6244543
6096876;6468870
6096876;5891960
6096876;5477879
6096876;6020200
6096876;6776262
6096876;5209373
6096876;5342161
6096876;6917211
6096876;5790544
6096876;6753565
6096876;6635112
6096876;5980750
6096876;6438531
6096876;6475702
6096876;5169401
6096876;6218082
6096876;7076362
6097057;6633073
6097057;6580346
6097057;5077650
6097057;6720421
6097057;6649109
6097057;7088203
6097057;6425086
6097057;6910596
6097057;6201254
6097057;6608185
6097057;5807849
6097057;6541315
6097057;5879308
6097057;6802757
6097057;6204072
6097057;5034054
6097057;6975637
6097165;5739707
6097165;5593103
6097165;6408063
6097165;6097390
6097165;6798411
6097165;5663958
6097165;5301620
6097165;6989773
6097165;5195428
6097165;7039461
6097165;5972753
6097165;5757418
6097165;5558134
6097165;6586432
6097165;5435777
6097214;6328801
6097214;5501159
6097214;6476992
6097214;5038280
6097214;5137674
6097214;6558673
6097214;6047186
6097214;5245608
6097214;6315620
6097214;5870127
6097214;6271903
6097214;5519070
6097240;6837633
6097240;7072818
6097240;5625926
6097240;5068624
6097240;6547487
6097240;6363367
6097240;6931267
6097240;7046140
6097323;5576797
6097323;6316557
6097364;5850007
6097364;7013782
6097364;6157606
6097364;6118640
6097370;6840154
6097370;5871036
6097370;5204473
6097370;5131598
6097370;5637576
6097370;6234556
6097370;6323646
6097370;5835692
6097370;5087005
6097414;6394251
6097414;6409287
6097414;7126510
6097414;5017929
6097414;6276053
6097414;6554361
6097414;5875559
6097414;6164829
6097414;5871927
6097414;6194548
6097483;6470098
6097483;6809177
6097483;6606675
6097483;7102265
6097483;5055831
6097483;6027592
6097483;5410571
6097483;6725041
6097483;6382553
6097483;6921692
6097483;6492739
6097483;5742087
6097483;5597873
6097483;5498093
6097483;6126031
6097983;6372628
6097983;6250131
6097983;6451225
6097983;5455549
6097983;5722022
6097983;6812527
6097983;5596724
6097983;6839880
6097983;5112177
6097983;6608568
6097983;6271858
6097983;6498797
6097983;5538973
6097983;6809177
6097983;6472069
6098176;6391854
6098176;5232070
6098176;6472872
6098176;6865838
6098176;6495284
6098176;6987270
6098202;6565731
6098202;6430803
6098202;6285371
6098202;6608064
6098202;5609565
6098202;6366586
6098202;5868565
6098202;5160240
6098202;5373230
6098205;5206186
6098205;6381119
6098205;5200964
6098205;5864671
6098205;5781162
6098267;5972960
6098267;5496787
6098267;6258099
6098267;5557468
6098267;6319627
6098267;6394931
6098267;5431586
6098267;6102695
6098267;6440575
6098267;6020080
6098267;6496316
6098267;5936995
6098267;5570767
6098267;6185523
6098303;5481462
6098303;6811360
6098303;5458624
6098303;6862154
6098303;6138858
6098303;6305953
6098303;6819697
6098303;7010217
6098303;5564364
6098303;5249546
6098303;5177963
6098357;5329257
6098357;5384300
6098357;6899295
6098427;5871165
6098427;6142668
6098427;5301214
6098427;5807183
6098427;6512173
6098427;5682909
6098427;6616738
6098427;6412874
6098427;5434358
6098427;5778948
6098427;7019822
6098427;6217908
6098427;7014520
6098427;6395734
6098427;5811919
6098427;5413729
6098427;6855585
6098427;6061302
6098430;5502267
6098430;5019354
6098430;7062312
6098430;6861124
6098430;6678792
6098430;5399712
6098430;6944075
6098430;6567292
6098430;6692658
6098430;5061996
6098430;5740627
6098430;6027954
6098430;5440285
6098438;6391838
6098438;6612267
6098438;5824792
6098847;7045234
6098847;6181694
6098847;5711700
6098847;5404729
6098847;5549389
6098847;5234069
6098847;5279117
6098847;6428314
6098847;6839921
6098847;7015680
6098847;6672179
6098847;7049576
6098847;5214557
6098847;6851365
6099018;6421889
6099018;5183758
6099018;6196649
6099134;5052964
6099134;6722094
6099134;5938140
6099134;5987746
6099134;5677767
6099134;6257563
6099134;6790084
6099134;5817598
6099134;6869327
6099134;6553026
6099134;5579219
6099134;6209507
6099134;6558021
6099134;6250354
6099134;5210629
6099134;7148726
6099134;5903612
6099134;6001418
6099194;6497612
6099194;5306440
6099194;5021644
6099194;6169564
6099194;5787081
6099194;5937347
6099194;6312036
6099194;6945755
6099194;5156387
6099194;5527561
6099194;5882771
6099194;5140783
6099194;6786307
6099194;7025351
6099194;5270843
6099194;5265567
6099322;6496580
6099322;5315027
6099322;6893038
6099322;5284622
6099322;5860670
6099322;7049170
6099322;5991138
6099322;5790671
6099322;6927656
6099322;6379382
6099322;6310539
6099322;6401313
6099322;5893970
6099322;6813158
6099322;5162321
6099322;5901779
6099322;6181438
6099322;6565197
6099322;5574695
6099325;6548892
6099325;5290951
6099325;6983774
6099345;7153753
6099345;6734408
6099345;6881202
6099345;5523499
6099345;6749692
6099345;5259580
6099345;5694629
6099345;5033694
6099435;6854994
6099435;6269927
6099435;5693359
6099435;6707089
6099435;5115347
6099435;5316573
6099435;5786337
6099435;5376026
6099435;6366889
6099435;6374594
6099435;7054002
6099435;5887955
6099449;7003133
6099449;5177245
6099449;6850301
6099449;5536026
6099449;6000202
6099449;6604740
6099861;5217376
6099861;6387551
6099861;6175822
6099861;5615416
6099861;5479734
6099861;6619014
6099861;5298676
6099861;5338201
6099861;6293930
6099861;5731322
6099861;6311720
6099861;6214821
6099861;6293829
6099861;6833321
6099861;5671119
6099977;5149102
6099977;5260882
6099977;6752990
6099977;6974262
6099977;6542570
6099977;6370640
6099977;5958441
6099977;7062829
6099977;5141074
6099977;6843628
6099977;6350259
6099977;5333462
6099977;6812207
6099977;5278312
6099977;5708560
6099977;6084133
6099977;6862527
6099977;5941943
6100070;7096117
6100070;5478936
6100070;5276621
6100070;6437309
6100070;5346232
6100070;5908435
6100070;5275755
6100070;6725878
6100070;5126010
6100070;5974703
6100070;6697923
6100070;6971223
6100070;5339072
6100070;5159874
6100070;5208412
6100070;5021762
6100070;5745488
6100141;6967070
6100141;5702188
6100141;5777652
6100141;6475565
6100141;5960643
6100141;6092225
6100141;5244020
6100249;5587923
6100249;6616400
6100249;7133053
6100256;6463795
6100256;5995478
6100256;6776988
6100256;5234992
6100256;6837060
6100256;6917345
6100256;5253288
6100256;5358808
6100256;5463245
6100256;6469217
6100256;5716656
6100264;5353506
6100264;6358599
6100264;6807476
6100264;5138378
6100264;6605240
6100264;6875433
6100264;6595329
6100264;6659003
6100264;6058575
6100264;5536155
6100264;5022189
6100264;5334965
6100264;5659104
6100264;5661568
6100264;6277981
6100264;5660507
6100264;5424580
6100264;5015311
6100264;6084319
6100311;7006752
6100311;5089262
6100311;6518296
6100311;5893959
6100383;6554701
6100383;5682909
6100383;7056324
6100383;5947608
6100383;6982213
6100383;5894162
6100383;5470715
6100383;5245413
6100383;5923033
6100383;6375146
6100383;5788585
6100383;6741033
6100383;6819440
6100383;5549129
6100383;6926353
6100383;6951705
6100640;5720747
6100640;6677243
6100640;5325752
6100640;5139701
6100640;7006399
6100715;5345980
6100715;5658038
6100715;6842248
6100715;5321926
6100715;6163902
6100715;7077114
6100715;6093730
6100715;6813340
6100715;6966065
6100715;6392294
6100715;5805062
6100715;5499943
6100715;5354481
6100796;7062357
6100796;5378434
6100796;5015749
6100841;6926650
6100841;6109876
6100841;5131724
6100841;6247142
6100841;5852435
6100841;7104702
6100841;7139699
6100841;6410518
6100841;6424869
6100852;5561541
6100852;5602087
6100852;6098055
6100852;7066596
6100852;6653985
6100852;6980227
6100852;5410111
6100852;6863823
6100852;6433928
6100852;6461703
6100852;7006373
6100852;6470755
6100852;5160609
6100852;6286221
6100852;6631838
6100882;6198969
6100882;5924674
6100882;7099154
6100882;5747882
6100882;7022143
6100882;5163945
6100882;6899824
6100882;7039635
6100882;6365965
6100882;5100765
6100882;6543065
6100882;5302363
6101162;5878072
6101162;5861079
6101162;5645831
6101162;5861909
6101162;5018720
6101162;6999643
6101162;5941357
6101162;5729524
6101162;6945575
6101162;6410272
6101162;7091309
6101162;6661868
6101162;5135543
6101162;6902397
6101162;5217888
6101162;6139838
6101162;6768858
6101162;5393156
6101234;6245074
6101234;5086559
6101234;6606012
6101234;7122460
6101234;6414111
6101234;7039033
6101234;6821162
6101234;6939312
6101234;6362778
6101234;6188121
6101234;6630917
6101234;6401876
6101251;6902133
6101251;5512102
6101251;6095281
6101251;6243531
6101251;6396050
6101251;5626903
6101251;5834372
6101251;6559755
6101251;6249285
6101251;6036966
6101251;6735256
6101251;6476437
6101251;5705057
6101251;6989497
6101251;5446407
6101251;6846386
6101251;6138187
6101323;5384956
6101323;5922668
6101323;6980628
6101323;5449118
6101323;6160190
6101323;6497246
6101323;6902304
6101323;6060786
6101323;7112839
6101323;6361524
6101323;6256426
6101323;6147301
6101323;6817225
6101323;6864660
6101323;6606343
6101323;6990829
6101323;5425903
6101323;6656818
6101323;7021688
6101376;5046111
6101412;5047514
6101412;6199507
6101412;7015980
6101412;6951682
6101412;5395924
6101412;5799422
6101412;6631217
6101412;5404105
6101412;5961572
6101412;5896167
6101412;5121008
6101412;5488693
6101412;5786220
6101428;5640386
6101428;5483290
6101428;5014179
6101584;5668884
6101584;5533888
6101584;6586984
6101584;7112987
6101584;6878712
6101584;5862193
6101584;5898377
6101584;6468825
6101584;5710351
6101623;6869815
6101623;6726454
6101623;6690697
6101623;6201195
6101623;5532471
6101623;5654156
6101698;5408005
6101698;6086593
6101698;5280367
6101698;6093171
6101698;5603020
6101698;6293977
6101698;6430359
6101698;5878062
6101698;5474815
6101698;5926430
6101698;6219825
6101698;6647171
6101740;5844715
6101899;6703934
6101899;5402667
6101899;5360415
6101899;5426646
6101899;5620625
6101899;6264896
6101899;5263286
6101899;6991956
6101899;6662851
6101899;5974392
6101899;6608006
6101910;6250220
6101910;5661912
6101910;5972201
6101910;7148638
6101910;6950058
6101910;5383417
6101910;5055044
6101910;6341581
6101910;6433313
6101910;6330967
6101910;5492783
6102134;6541341
6102134;6975034
6102134;5173519
6102134;6639272
6102134;5240036
6102134;7092127
6102134;6731321
6102134;6252085
6102134;6620757
6102134;5449390
6102134;5689890
6102134;5222423
6102134;6345422
6102134;6734354
6102134;6819978
6102134;5018671
6102383;5717314
6102383;6165991
6102383;6564466
6102383;7093914
6102383;6675602
6102383;5176398
6102383;7025005
6102383;6276858
6102383;5578520
6102383;6885768
6102383;5230229
6102383;6848670
6102383;5200607
6102447;5518899
6102447;6550539
6102447;5522611
6102447;6352299
6102457;6220049
6102457;6486221
6102457;5135371
6102457;6066864
6102457;6881204
6102457;6632304
6102457;5324358
6102457;6169219
6102457;5158401
6102457;5319395
6102457;5576064
6102457;6980614
6102457;5683806
6102457;5114649
6102457;5788041
6102457;6559542
6102457;5354492
6102457;6654396
6102457;6351619
6102457;6430499
6102480;6092787
6102480;6767924
6102480;5273163
6102508;6443628
6102508;7147669
6102508;6843482
6102508;6337051
6102508;5101758
6102508;5788828
6102508;5962726
6102508;6468674
6102508;6434084
6102508;6988756
6102508;5205432
6102508;6698747
6102508;5846281
6102508;5579519
6102508;6004974
6102508;6761625
6102508;5530483
6102508;6263636
6102562;6241627
6102628;6818205
6102628;6190307
6102628;5334345
6102628;6959495
6102628;6293123
6102628;6805939
6102628;7069721
6102628;5292765
6102628;5270494
6102628;6561749
6102628;5248138
6102628;5232070
6102628;5448033
6102628;6009981
6102628;6308241
6102628;5327290
6102628;6826139
6102628;5787465
6102628;6422221
6102628;5047784
6102764;6298479
6102764;6027246
6102767;5390662
6103041;7031869
6103041;6518136
6103041;5147528
6103041;6220150
6103041;5764832
6103041;6190850
6103041;6802839
6103041;5857194
6103075;5274284
6103075;6469687
6103075;6465888
6103075;5556032
6103075;5567634
6103075;6396808
6103075;6553919
6103075;5596061
6103075;5853273
6103075;5173691
6103075;5620610
6103101;5974446
6103101;5109329
6103101;5448643
6103101;6549872
6103101;6056245
6103190;5104017
6103190;5833011
6103190;5147773
6103190;6137116
6103293;6524808
6103293;6830861
6103293;5217346
6103293;5780862
6103357;5769491
6103357;5241500
6103357;7041070
6103357;5219338
6103357;5984706
6103357;6983606
6103399;6655954
6103399;5883613
6103399;6251369
6103399;5134954
6103427;6928841
6103427;6807668
6103427;7014009
6103427;6393907
6103427;5108641
6103427;5044262
6103427;6576764
6103427;5578508
6103427;6419990
6103427;6531277
6103427;6803329
6103427;5403413
6103443;5766650
6103443;6871565
6103443;6058621
6103443;5268046
6103443;6563800
6103443;5842331
6103443;5103020
6103466;5292465
6103466;7130295
6103466;5133922
6103466;6931566
6103466;6993414
6103466;6204933
6103466;6399228
6103466;5252112
6103466;5063187
6103466;6875797
6103577;6219765
6103577;5224812
6103577;5015856
6103577;6675094
6103577;5997857
6103577;5808098
6103577;6516852
6103577;6254990
6103577;5360197
6103609;5187459
6103609;5142055
6103609;6488814
6103609;5747348
6103609;5871054
6103609;6171265
6103698;6451312
6103698;6953824
6103698;5112575
6103698;5277044
6103698;5676047
6103698;5021197
6103698;6539929
6103698;5363874
6103698;5164007
6103698;6243522
6103698;5175959
6103698;5381660
6103698;6334537
6103698;5700471
6103698;5179519
6103698;6421885
6103698;6511085
6103698;5151687
6103704;6321771
6103704;5445474
6103704;6140061
6103704;5444463
6103704;5608511
6103704;6544352
6103704;6237919
6103704;6793303
6103704;6678336
6103704;5892098
6103704;5225773
6103704;6356876
6103704;6076140
6103704;5818361
6103704;5193106
6103704;6169050
6103704;5525105
6103704;5157869
6103704;6711235
6103722;7092709
6103722;6137615
6103772;5012222
6103772;5041747
6103772;5557019
6103772;5728721
6103772;5988157
6103780;5719367
6103780;5755913
6103780;6517071
6103780;6809325
6103780;5438652
6103780;6158012
6103780;5140438
6103780;6745503
6103780;5065683
6103780;6721081
6103780;6803903
6103780;5689427
6103780;5222790
6103780;5381780
6103780;5447691
6103780;6811676
6103780;6099400
6103780;5858793
6103780;5421999
6103780;6503626
6103975;6781019
6103975;6287084
6104085;6364304
6104085;5512466
6104085;6410539
6104085;6094917
6104085;6856363
6104085;7058202
6104085;6996585
6104085;5977866
6104085;5209908
6104136;5170758
6104136;5653006
6104136;6867054
6104136;5236457
6104136;5808681
6104136;5510778
6104136;5431270
6104136;5071715
6104136;5340623
6104136;5860649
6104136;5214474
6104136;5725573
6104136;5521044
6104136;6966775
6104136;6475006
6104173;6237501
6104173;6490750
6104173;6755342
6104173;5453179
6104173;7131881
6104173;5296117
6104173;6735373
6104173;5345046
6104173;5708422
6104173;5835602
6104173;6325156
6104173;5185562
6104185;5354846
6104185;5885667
6104185;6780744
6104190;5062366
6104190;6343753
6104190;5043064
6104190;5814211
6104190;5246259
6104299;6043663
6104299;5673395
6104299;5155577
6104408;5552853
6104408;5437783
6104408;5044185
6104408;6387267
6104408;6154592
6104408;6800319
6104408;6811156
6104408;5796126
6104408;5870284
6104408;5501385
6104408;5814948
6104468;6274895
6104468;5024498
6104468;6141817
6104468;6612617
6104468;5353887
6104468;6835715
6104468;6768251
6104468;7029764
6104468;6851296
6104530;6332809
6104530;6816408
6104530;6494913
6104530;5892861
6104530;5237095
6104530;6572146
6104530;6379063
6104530;6360119
6104674;5240986
6104674;6386173
6104674;6333667
6104674;6792851
6104674;5617177
6104674;5420712
6104674;5887490
6104674;6238998
6104674;7059886
6104674;5659045
6104674;6065298
6104674;6584057
6104674;6554536
6104674;6468638
6104674;6382085
6104755;5712829
6104755;5751690
6104755;5964081
6104755;5207690
6104755;6217134
6104755;5114368
6104755;5955223
6104755;6676129
6104755;6113880
6104789;5327212
6104858;5552557
6104858;5630440
6104858;5034135
6104858;6401154
6104858;6728263
6104858;6090265
6104858;6994658
6104858;6606193
6104858;5722292
6104858;5180136
6104858;5531798
6104858;6490270
6104858;5627173
6104858;5628597
6104858;7151576
6104858;5120965
6104858;6590310
6104889;6909637
6104889;5369240
6104889;6356455
6104889;6452323
6104889;6110145
6104889;6878504
6104889;6348243
6104889;5215308
6105288;5137061
6105288;6994384
6105288;5830707
6105288;5207366
6105288;5992283
6105288;6586153
6105288;6601719
6105288;6720123
6105288;5923298
6105288;6216700
6105548;5152117
6105548;6422156
6105548;5612323
6105548;6337351
6105548;5749036
6105571;6779586
6105571;5415589
6105571;5718265
6105571;6362627
6105571;7101699
6105578;6092144
6105578;6560811
6105578;5150680
6105578;5400284
6105578;6049664
6105578;6931359
6105578;6715657
6105578;5536090
6105578;7017615
6105578;6274813
6105578;5553736
6105578;6514305
6105578;7042615
6105578;7051526
6105719;5218813
6105719;6742365
6105719;5861319
6105719;5855987
6105719;6666174
6105719;5263000
6105719;5604888
6105719;5443688
6105719;5022160
6105719;6975558
6105719;5907963
6105719;7130799
6105747;5760566
6105747;6417669
6105747;5097789
6105747;5803015
6105747;5901476
6105747;6579045
6105786;6475702
6105786;6261385
6105786;5530055
6105786;5129058
6105786;6667445
6105786;5655584
6105786;5024118
6105786;5892821
6105786;5761345
6105868;6285143
6105868;5536008
6105868;5278817
6105868;5027464
6105868;7115363
6105868;6820727
6105868;5452919
6105868;5842449
6105868;6204707
6105868;6974830
6105868;6467579
6105868;6417728
6105868;6950083
6105868;5934814
6105868;5444164
6105903;6296258
6105903;5461042
6105903;6816332
6105903;6933241
6105903;7147089
6105903;5176421
